unnamed_0,age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,workout_type,fat_percentage,water_intake_liters,workout_frequency_daysweek,experience_level,bmi,base_met,hr_intensity,effective_met,calories_burned_kcal
1898,50,Female,68.1,1.76,170,120,58,1.03,Yoga,17.4,4.0,5,3,22.0,3.0,0.553571429,1.660714286,116.5
1899,58,Female,61.3,1.68,160,134,72,0.6,Strength,17.5,3.5,5,1,21.6,6.0,0.704545455,4.227272727,155.5
1900,42,Male,49.2,1.51,179,146,69,0.61,Strength,26.2,3.2,3,1,21.6,6.0,0.7,4.2,126.1
1901,30,Male,87.6,1.79,189,169,55,1.42,HIIT,9.1,3.8,6,3,27.2,9.5,0.850746269,8.082089552,1005.3
1902,26,Male,50.2,1.48,202,171,75,0.93,Mixed,18.8,4.7,2,0,22.9,8.0,0.755905512,6.047244094,282.3
1903,30,Male,57.3,1.64,187,170,74,0.84,HIIT,15.3,3.3,4,1,21.3,9.5,0.849557522,8.07079646,388.5
1904,48,Female,72.3,1.8,175,160,75,0.36,HIIT,26.6,2.5,2,0,22.3,9.5,0.85,8.075,210.2
1905,58,Male,48.7,1.64,167,136,65,0.72,Strength,20.1,2.9,7,2,18.0,6.0,0.696078431,4.176470588,146.4
1906,28,Female,53.5,1.61,185,159,80,0.75,Mixed,29.6,4.8,2,0,20.6,8.0,0.752380952,6.019047619,241.5
1907,21,Male,59.5,1.77,193,159,57,0.84,Mixed,18.8,4.1,4,2,19.0,8.0,0.75,6.0,299.9
1908,51,Male,58.3,1.59,179,134,79,0.25,Yoga,21.0,3.1,2,0,22.9,3.0,0.55,1.65,24.0
1909,55,Male,64.7,1.56,162,149,77,0.39,HIIT,29.4,2.7,2,0,26.7,9.5,0.847058824,8.047058824,203.1
1910,21,Male,76.4,1.71,199,134,55,1.27,Yoga,10.4,4.3,6,3,26.2,3.0,0.548611111,1.645833333,159.7
1911,55,Female,80.2,1.66,164,134,78,0.25,Cardio,28.1,2.3,3,0,29.0,7.0,0.651162791,4.558139535,91.4
1912,36,Female,68.1,1.56,184,154,84,0.58,Strength,33.2,3.7,3,0,28.1,6.0,0.7,4.2,165.9
1913,23,Female,66.5,1.74,195,154,77,1.03,Cardio,27.8,3.3,3,0,21.9,7.0,0.652542373,4.56779661,312.9
1914,51,Female,71.8,1.73,170,134,68,1.05,Cardio,16.1,3.0,7,2,24.1,7.0,0.647058824,4.529411765,341.5
1915,35,Female,64.5,1.64,181,138,60,1.04,Cardio,27.6,2.9,7,2,23.9,7.0,0.644628099,4.512396694,302.7
1916,30,Female,49.1,1.65,189,156,57,0.87,Mixed,16.9,3.8,5,3,18.0,8.0,0.75,6.0,256.3
1917,58,Female,57.1,1.73,152,115,70,0.78,Yoga,27.9,3.6,3,0,19.1,3.0,0.548780488,1.646341463,73.3
1918,40,Male,75.5,1.8,179,131,72,1.29,Yoga,14.7,4.9,5,1,23.3,3.0,0.551401869,1.654205607,161.1
1919,36,Female,63.6,1.65,186,167,62,0.87,HIIT,16.0,3.6,6,2,23.3,9.5,0.846774194,8.044354839,445.1
1920,28,Male,79.4,1.75,197,177,67,0.92,HIIT,23.2,3.7,3,1,26.0,9.5,0.846153846,8.038461538,587.2
1921,18,Female,78.0,1.74,205,185,69,1.13,HIIT,19.5,4.2,5,2,25.9,9.5,0.852941176,8.102941176,714.2
1922,41,Male,56.3,1.77,177,141,73,0.83,Cardio,17.7,2.7,6,2,18.0,7.0,0.653846154,4.576923077,213.9
1923,24,Female,73.9,1.68,200,163,75,0.25,Strength,25.6,2.8,2,0,26.1,6.0,0.704,4.224,78.0
1924,42,Male,62.4,1.59,172,141,67,0.52,Strength,25.2,3.0,2,0,24.7,6.0,0.704761905,4.228571429,137.2
1925,38,Female,70.7,1.63,179,145,65,1.3,Strength,24.3,4.0,6,2,26.5,6.0,0.701754386,4.210526316,387.0
1926,32,Female,83.1,1.71,196,140,71,0.71,Yoga,18.3,3.7,5,1,28.3,3.0,0.552,1.656,97.7
1927,18,Female,81.2,1.86,203,171,74,0.91,Mixed,18.9,4.2,4,1,23.4,8.0,0.751937984,6.015503876,444.5
1928,29,Female,77.2,1.63,192,155,68,1.03,Strength,24.2,4.3,3,1,29.0,6.0,0.701612903,4.209677419,334.7
1929,24,Male,63.4,1.76,195,159,74,0.35,Strength,18.0,3.0,3,1,20.4,6.0,0.702479339,4.214876033,93.5
1930,32,Female,54.9,1.65,197,166,74,0.48,Mixed,26.2,3.4,5,1,20.2,8.0,0.74796748,5.983739837,157.7
1931,38,Female,73.5,1.69,185,168,74,0.76,HIIT,30.8,3.2,3,0,25.7,9.5,0.846846847,8.045045045,449.4
1932,36,Male,75.6,1.83,191,139,74,0.4,Yoga,24.4,3.3,5,1,22.5,3.0,0.555555556,1.666666667,50.4
1933,46,Female,77.3,1.76,171,130,80,0.25,Yoga,26.7,3.2,2,0,25.0,3.0,0.549450549,1.648351648,31.9
1934,42,Male,77.4,1.56,173,145,60,1.1,Mixed,18.0,4.5,5,2,32.0,8.0,0.752212389,6.017699115,512.3
1935,50,Male,67.3,1.62,166,132,70,0.93,Cardio,16.0,3.4,6,2,25.6,7.0,0.645833333,4.520833333,283.0
1936,49,Female,81.0,1.81,174,127,69,0.95,Yoga,25.1,3.8,3,1,24.8,3.0,0.552380952,1.657142857,127.5
1937,52,Female,58.9,1.69,176,139,69,0.77,Cardio,25.4,3.0,3,1,20.5,7.0,0.654205607,4.579439252,207.7
1938,55,Male,44.1,1.57,169,155,74,0.44,HIIT,25.0,2.7,2,0,18.0,9.5,0.852631579,8.1,157.2
1939,43,Female,60.6,1.6,181,136,81,0.53,Yoga,26.5,4.1,3,0,23.7,3.0,0.55,1.65,53.0
1940,28,Male,86.6,1.75,193,143,81,0.77,Yoga,9.7,3.7,2,0,28.3,3.0,0.553571429,1.660714286,110.7
1941,52,Female,71.9,1.78,162,149,77,0.83,HIIT,34.1,3.6,3,0,22.7,9.5,0.847058824,8.047058824,480.2
1942,25,Female,72.4,1.68,205,163,66,0.86,Strength,15.7,3.7,5,2,25.6,6.0,0.697841727,4.18705036,260.7
1943,31,Male,107.2,1.9,192,152,59,1.07,Strength,14.8,3.5,7,3,29.7,6.0,0.69924812,4.195488722,481.2
1944,27,Female,92.0,1.76,196,179,85,0.58,HIIT,21.6,2.8,3,0,29.6,9.5,0.846846847,8.045045045,429.3
1945,19,Female,70.5,1.66,205,172,72,0.53,Mixed,33.4,4.0,2,0,25.7,8.0,0.751879699,6.015037594,224.8
1946,26,Female,63.1,1.6,185,141,58,1.36,Cardio,19.4,3.6,6,3,24.7,7.0,0.653543307,4.57480315,392.6
1947,20,Male,45.1,1.58,197,165,67,1.02,Mixed,17.3,4.4,7,2,18.0,8.0,0.753846154,6.030769231,277.4
1948,38,Female,63.1,1.71,185,155,65,0.74,Mixed,18.6,4.0,4,1,21.5,8.0,0.75,6.0,280.2
1949,43,Male,60.9,1.63,176,126,65,1.44,Yoga,11.7,3.9,7,3,22.9,3.0,0.54954955,1.648648649,144.6
1950,25,Female,70.3,1.85,195,148,63,0.47,Cardio,21.3,2.1,4,1,20.6,7.0,0.643939394,4.507575758,148.9
1951,19,Male,83.4,1.83,205,169,61,1.04,Mixed,19.1,4.7,7,2,25.0,8.0,0.75,6.0,520.4
1952,23,Female,96.2,1.74,198,157,63,1.13,Strength,23.7,3.6,6,2,31.6,6.0,0.696296296,4.177777778,454.1
1953,45,Female,73.4,1.56,187,158,70,0.25,Mixed,21.7,3.5,2,0,30.1,8.0,0.752136752,6.017094017,110.4
1954,46,Male,65.0,1.61,174,144,75,0.7,Strength,18.4,3.6,3,1,25.0,6.0,0.696969697,4.181818182,190.3
1955,43,Female,88.4,1.81,181,147,68,0.58,Strength,19.9,3.3,2,0,27.1,6.0,0.699115044,4.194690265,215.1
1956,42,Male,55.6,1.62,180,140,65,0.43,Cardio,20.8,2.9,3,1,21.1,7.0,0.652173913,4.565217391,109.1
1957,29,Female,95.9,1.79,188,136,72,0.9,Yoga,25.2,3.4,3,0,29.9,3.0,0.551724138,1.655172414,142.9
1958,22,Male,53.7,1.73,193,157,74,1.13,Strength,26.7,4.1,4,1,18.0,6.0,0.697478992,4.18487395,253.9
1959,51,Female,78.5,1.69,169,155,77,0.77,HIIT,24.2,3.4,5,1,27.7,9.5,0.847826087,8.054347826,486.8
1960,54,Male,67.3,1.61,176,132,78,0.47,Yoga,18.7,3.7,2,0,26.0,3.0,0.551020408,1.653061224,52.3
1961,32,Female,58.5,1.67,186,168,68,0.28,HIIT,25.5,2.6,2,0,21.0,9.5,0.847457627,8.050847458,131.9
1962,53,Male,66.9,1.7,170,137,62,0.97,Strength,16.4,3.4,6,2,23.2,6.0,0.694444444,4.166666667,270.4
1963,32,Male,61.9,1.78,187,154,78,0.8,Strength,23.3,4.0,5,1,19.5,6.0,0.697247706,4.183486239,207.2
1964,40,Female,49.7,1.59,181,141,65,1.26,Cardio,20.2,3.8,5,2,19.6,7.0,0.655172414,4.586206897,287.2
1965,23,Male,49.2,1.65,203,181,58,1.35,HIIT,16.8,4.0,7,2,18.0,9.5,0.848275862,8.05862069,535.3
1966,38,Male,76.8,1.68,183,158,85,0.53,Mixed,24.8,4.2,2,0,27.1,8.0,0.744897959,5.959183673,242.6
1967,40,Female,87.9,1.75,177,149,67,0.73,Mixed,19.8,4.4,4,1,28.8,8.0,0.745454545,5.963636364,382.7
1968,33,Female,45.5,1.59,195,136,65,0.66,Yoga,21.1,3.9,7,2,18.0,3.0,0.546153846,1.638461538,49.2
1969,32,Female,75.2,1.55,185,132,67,0.61,Yoga,25.4,3.6,3,1,31.4,3.0,0.550847458,1.652542373,75.8
1970,42,Female,73.1,1.75,181,144,55,1.17,Strength,18.3,4.2,7,3,24.0,6.0,0.706349206,4.238095238,362.5
1971,53,Female,58.8,1.53,160,147,76,0.69,HIIT,31.5,3.0,4,1,25.2,9.5,0.845238095,8.029761905,325.8
1972,28,Female,59.2,1.81,198,154,71,0.91,Cardio,17.9,2.6,4,1,18.1,7.0,0.653543307,4.57480315,246.5
1973,32,Male,81.1,1.66,201,154,67,1.25,Cardio,17.4,3.8,7,2,29.3,7.0,0.649253731,4.544776119,460.7
1974,21,Male,57.7,1.53,199,140,69,0.5,Yoga,27.3,4.0,3,0,24.8,3.0,0.546153846,1.638461538,47.3
1975,38,Male,76.1,1.63,177,150,69,1.08,Mixed,22.2,4.2,5,1,28.6,8.0,0.75,6.0,493.1
1976,30,Female,85.2,1.72,194,157,72,0.87,Strength,25.8,3.0,3,0,28.9,6.0,0.696721311,4.180327869,309.9
1977,39,Female,77.6,1.63,181,148,71,0.49,Strength,26.8,2.8,3,0,29.3,6.0,0.7,4.2,159.7
1978,36,Male,60.6,1.68,195,165,77,0.55,Mixed,26.9,4.0,3,0,21.4,8.0,0.745762712,5.966101695,198.9
1979,51,Male,71.3,1.75,166,151,68,0.77,HIIT,27.9,3.3,5,1,23.2,9.5,0.846938776,8.045918367,441.7
1980,31,Female,59.4,1.66,182,154,68,1.29,Mixed,19.8,5.0,6,2,21.6,8.0,0.754385965,6.035087719,462.4
1981,21,Male,69.4,1.59,201,146,79,0.74,Yoga,30.2,3.8,2,0,27.6,3.0,0.549180328,1.647540984,84.6
1982,44,Female,69.0,1.65,179,150,63,1.07,Mixed,20.0,5.0,4,2,25.3,8.0,0.75,6.0,443.0
1983,46,Female,93.8,1.82,170,142,77,0.98,Strength,31.4,3.8,3,0,28.3,6.0,0.698924731,4.193548387,385.5
1984,45,Male,97.2,1.85,180,142,73,0.78,Cardio,26.4,3.2,3,0,28.5,7.0,0.644859813,4.514018692,342.2
1985,52,Female,39.3,1.48,168,151,56,1.66,HIIT,17.5,4.2,6,3,18.0,9.5,0.848214286,8.058035714,525.7
1986,25,Female,94.1,1.79,194,138,70,0.53,Yoga,31.5,3.1,3,0,29.4,3.0,0.548387097,1.64516129,82.0
1987,33,Female,80.8,1.71,190,150,75,0.46,Cardio,21.8,2.6,2,0,27.8,7.0,0.652173913,4.565217391,169.7
1988,59,Female,70.8,1.77,160,137,71,0.34,Mixed,30.4,3.1,3,0,22.5,8.0,0.741573034,5.93258427,142.8
1989,53,Male,67.1,1.62,163,135,82,0.61,Cardio,17.6,2.6,3,0,25.4,7.0,0.654320988,4.580246914,187.5
1990,47,Female,53.1,1.5,165,152,78,1.01,HIIT,28.1,3.3,3,1,23.5,9.5,0.850574713,8.08045977,433.4
1991,35,Female,80.0,1.74,182,166,77,0.51,HIIT,30.8,2.6,2,0,26.5,9.5,0.847619048,8.052380952,328.5
1992,19,Male,56.6,1.59,205,185,71,0.74,HIIT,22.3,3.1,3,1,22.5,9.5,0.850746269,8.082089552,338.5
1993,30,Female,61.6,1.54,190,154,70,0.94,Strength,24.4,3.8,4,1,25.9,6.0,0.7,4.2,243.2
1994,21,Female,58.2,1.55,194,177,82,0.35,HIIT,20.1,2.6,3,1,24.3,9.5,0.848214286,8.058035714,164.1
1995,43,Male,67.4,1.74,183,132,70,0.97,Yoga,8.0,3.9,7,3,22.3,3.0,0.548672566,1.646017699,107.6
1996,42,Male,71.0,1.69,178,152,74,1.03,Mixed,33.5,4.5,3,0,24.8,8.0,0.75,6.0,438.8
1997,47,Female,107.7,1.76,174,127,69,0.48,Yoga,28.2,3.3,4,1,34.8,3.0,0.552380952,1.657142857,85.7
1998,28,Female,64.9,1.75,193,163,72,1.2,Mixed,16.5,4.3,5,1,21.3,8.0,0.752066116,6.016528926,468.6
1999,24,Male,61.7,1.64,203,163,69,0.57,Strength,25.1,3.3,3,0,23.0,6.0,0.701492537,4.208955224,148.0
2000,48,Female,59.7,1.67,165,133,56,1.22,Strength,22.7,4.6,6,2,21.3,6.0,0.706422018,4.23853211,308.7
2001,27,Female,57.7,1.63,200,139,63,0.79,Yoga,19.6,3.6,4,1,21.7,3.0,0.554744526,1.664233577,75.9
2002,56,Female,75.0,1.66,168,154,73,0.33,HIIT,22.4,3.2,2,0,27.3,9.5,0.852631579,8.1,200.5
2003,30,Male,67.3,1.58,190,154,70,0.7,Strength,27.0,3.1,3,0,26.9,6.0,0.7,4.2,197.9
2004,48,Female,70.9,1.72,168,146,82,0.37,Mixed,27.6,3.5,3,0,24.0,8.0,0.744186047,5.953488372,156.2
2005,24,Male,89.8,1.79,195,160,58,0.9,Mixed,19.5,4.2,6,2,28.1,8.0,0.744525547,5.95620438,481.4
2006,59,Male,69.4,1.6,161,115,58,0.74,Yoga,18.0,3.5,6,2,27.2,3.0,0.553398058,1.660194175,85.3
2007,59,Male,76.3,1.81,170,121,61,0.33,Yoga,18.5,3.1,4,1,23.4,3.0,0.550458716,1.651376147,41.6
2008,53,Male,51.5,1.69,174,159,72,0.32,HIIT,32.3,2.6,3,0,18.0,9.5,0.852941176,8.102941176,133.5
2009,37,Female,79.3,1.7,181,164,68,0.96,HIIT,26.1,3.2,3,1,27.3,9.5,0.849557522,8.07079646,614.4
2010,21,Male,56.3,1.51,205,142,65,1.08,Yoga,15.8,3.9,5,2,24.7,3.0,0.55,1.65,100.3
2011,24,Female,54.1,1.5,201,155,70,0.77,Cardio,20.3,3.4,4,1,24.1,7.0,0.648854962,4.541984733,189.2
2012,18,Male,63.6,1.69,204,158,72,0.54,Cardio,27.4,2.8,3,0,22.1,7.0,0.651515152,4.560606061,156.6
2013,59,Male,83.5,1.76,160,137,70,0.79,Mixed,25.8,4.3,3,0,27.0,8.0,0.744444444,5.955555556,392.9
2014,30,Female,66.1,1.61,187,171,77,0.82,HIIT,24.8,3.5,3,0,25.4,9.5,0.854545455,8.118181818,440.0
2015,39,Male,78.6,1.85,184,144,71,0.4,Cardio,31.8,2.8,2,0,23.1,7.0,0.646017699,4.522123894,142.2
2016,38,Male,58.7,1.75,184,167,69,1.12,HIIT,16.6,3.3,6,2,19.1,9.5,0.852173913,8.095652174,532.2
2017,39,Female,71.4,1.59,179,151,68,1.09,Mixed,28.6,4.6,3,0,28.3,8.0,0.747747748,5.981981982,465.6
2018,45,Male,74.8,1.68,181,143,56,1.08,Strength,13.9,3.8,7,3,26.4,6.0,0.696,4.176,337.4
2019,26,Male,90.3,1.9,195,143,80,1.15,Yoga,19.0,3.8,5,1,25.0,3.0,0.547826087,1.643478261,170.7
2020,43,Male,43.6,1.56,179,164,81,0.86,HIIT,21.4,3.9,4,1,18.0,9.5,0.846938776,8.045918367,301.7
2021,26,Female,71.6,1.73,199,165,63,1.19,Mixed,26.6,4.3,5,1,23.8,8.0,0.75,6.0,511.2
2022,32,Male,62.5,1.65,192,153,81,0.89,Cardio,18.7,2.8,3,0,23.0,7.0,0.648648649,4.540540541,252.6
2023,27,Female,66.0,1.75,185,159,83,0.82,Mixed,27.3,3.9,2,0,21.5,8.0,0.745098039,5.960784314,322.6
2024,41,Female,88.2,1.81,183,165,65,1.2,HIIT,12.7,3.9,6,3,27.0,9.5,0.847457627,8.050847458,852.1
2025,59,Female,72.4,1.64,161,138,70,0.85,Mixed,22.5,4.0,5,1,26.9,8.0,0.747252747,5.978021978,367.9
2026,25,Male,82.7,1.79,193,135,65,0.49,Yoga,30.4,3.4,3,0,25.7,3.0,0.546875,1.640625,66.5
2027,41,Male,101.6,1.9,179,153,75,0.34,Mixed,23.2,3.4,2,0,28.2,8.0,0.75,6.0,207.3
2028,33,Male,56.6,1.69,185,158,77,0.25,Mixed,16.6,3.8,2,0,19.9,8.0,0.75,6.0,84.9
2029,43,Male,68.6,1.76,178,132,76,0.83,Yoga,22.9,3.9,3,0,22.2,3.0,0.549019608,1.647058824,93.8
2030,44,Female,63.8,1.62,176,151,77,0.45,Mixed,27.7,3.9,2,0,24.3,8.0,0.747474747,5.97979798,171.7
2031,54,Female,60.9,1.68,169,155,71,0.7,HIIT,20.9,3.0,2,0,21.5,9.5,0.857142857,8.142857143,347.1
2032,21,Male,74.4,1.66,191,146,63,0.97,Cardio,13.9,3.2,6,2,26.9,7.0,0.6484375,4.5390625,327.6
2033,41,Male,67.8,1.76,180,136,55,1.11,Cardio,17.6,3.4,6,2,21.9,7.0,0.648,4.536,341.4
2034,36,Female,94.6,1.8,184,147,79,0.66,Cardio,24.4,2.6,3,0,29.2,7.0,0.647619048,4.533333333,283.0
2035,53,Male,56.5,1.67,178,128,66,0.53,Yoga,21.1,3.8,4,1,20.3,3.0,0.553571429,1.660714286,49.7
2036,56,Male,109.3,1.83,154,118,74,0.29,Yoga,24.8,3.6,3,0,32.5,3.0,0.55,1.65,52.3
2037,27,Male,107.9,1.83,198,143,76,0.25,Yoga,16.3,3.2,2,0,32.1,3.0,0.549180328,1.647540984,44.4
2038,42,Male,73.6,1.76,180,163,67,0.85,HIIT,18.1,3.4,4,1,23.6,9.5,0.849557522,8.07079646,504.9
2039,35,Male,75.8,1.63,189,150,60,1.42,Strength,16.7,4.0,7,2,28.6,6.0,0.697674419,4.186046512,450.6
2040,36,Male,58.7,1.62,182,166,76,0.44,HIIT,21.1,2.0,2,0,22.4,9.5,0.849056604,8.066037736,208.3
2041,53,Female,71.7,1.6,169,131,61,1.07,Cardio,18.3,3.8,3,1,28.1,7.0,0.648148148,4.537037037,348.1
2042,27,Female,73.4,1.77,194,148,64,0.87,Cardio,22.4,3.1,7,3,23.3,7.0,0.646153846,4.523076923,288.8
2043,50,Female,45.8,1.56,188,152,68,0.67,Strength,19.4,3.2,5,2,18.9,6.0,0.7,4.2,128.9
2044,22,Female,55.0,1.75,196,141,72,0.49,Yoga,28.2,3.8,2,0,18.0,3.0,0.556451613,1.669354839,45.0
2045,52,Male,56.6,1.57,164,132,73,0.55,Cardio,22.6,2.5,2,0,22.9,7.0,0.648351648,4.538461538,141.3
2046,51,Male,78.0,1.76,179,160,55,1.42,HIIT,9.6,3.8,7,3,25.1,9.5,0.846774194,8.044354839,891.0
2047,50,Female,82.9,1.68,172,147,73,0.57,Mixed,32.8,3.6,3,0,29.3,8.0,0.747474747,5.97979798,282.6
2048,38,Female,79.4,1.81,185,150,69,0.58,Strength,26.7,3.4,3,1,24.1,6.0,0.698275862,4.189655172,192.9
2049,34,Female,90.2,1.79,192,161,68,0.75,Mixed,15.4,4.0,5,1,28.0,8.0,0.75,6.0,405.9
2050,39,Female,73.8,1.82,181,150,77,1.01,Strength,14.7,3.8,5,1,22.2,6.0,0.701923077,4.211538462,313.9
2051,54,Female,75.5,1.83,164,135,66,0.44,Strength,28.0,3.2,2,0,22.7,6.0,0.704081633,4.224489796,140.3
2052,32,Male,81.0,1.69,189,169,60,1.03,HIIT,15.9,3.6,4,2,28.2,9.5,0.84496124,8.027131783,669.7
2053,52,Male,44.0,1.56,164,134,79,0.49,Cardio,25.5,1.7,3,0,18.0,7.0,0.647058824,4.529411765,97.7
2054,45,Female,59.6,1.57,168,128,80,0.74,Yoga,20.6,4.2,3,1,24.1,3.0,0.545454545,1.636363636,72.2
2055,24,Female,48.5,1.47,192,148,66,0.89,Cardio,24.1,3.4,4,1,22.4,7.0,0.650793651,4.555555556,196.6
2056,49,Male,72.7,1.57,159,139,80,0.51,Mixed,25.4,3.7,2,0,29.4,8.0,0.746835443,5.974683544,221.5
2057,28,Male,62.3,1.69,190,144,59,0.58,Cardio,17.3,2.4,4,2,21.9,7.0,0.648854962,4.541984733,164.1
2058,27,Male,68.7,1.62,191,157,58,1.14,Mixed,11.7,4.0,7,3,26.1,8.0,0.744360902,5.954887218,466.4
2059,26,Female,76.5,1.66,197,135,60,1.08,Yoga,16.8,4.1,7,3,27.7,3.0,0.547445255,1.642335766,135.7
2060,31,Male,53.9,1.73,190,137,72,0.58,Yoga,27.4,3.7,3,0,18.0,3.0,0.550847458,1.652542373,51.7
2061,30,Female,63.8,1.65,189,153,68,0.8,Strength,25.7,3.9,5,1,23.4,6.0,0.702479339,4.214876033,215.1
2062,42,Female,54.7,1.57,184,140,58,1.42,Cardio,23.7,4.4,4,2,22.3,7.0,0.650793651,4.555555556,353.8
2063,19,Male,77.9,1.67,199,180,73,0.76,HIIT,21.5,2.8,4,1,27.8,9.5,0.849206349,8.067460317,477.6
2064,52,Male,67.5,1.59,162,147,61,1.14,HIIT,17.3,3.8,6,2,26.7,9.5,0.851485149,8.089108911,622.5
2065,24,Male,63.0,1.65,183,126,57,1.12,Yoga,10.5,4.5,5,3,23.1,3.0,0.547619048,1.642857143,115.9
2066,38,Female,65.2,1.81,182,132,71,0.69,Yoga,30.4,3.6,3,0,19.8,3.0,0.54954955,1.648648649,74.2
2067,35,Male,76.9,1.65,185,154,61,0.95,Mixed,18.9,4.6,5,2,28.2,8.0,0.75,6.0,438.3
2068,20,Male,81.8,1.86,205,160,76,0.5,Cardio,24.2,2.4,3,0,23.7,7.0,0.651162791,4.558139535,186.4
2069,59,Female,59.8,1.82,157,133,60,1.32,Mixed,13.1,4.9,7,3,18.0,8.0,0.75257732,6.020618557,475.2
2070,56,Male,47.4,1.62,168,141,78,1.07,Strength,17.6,3.8,4,2,18.0,6.0,0.7,4.2,213.0
2071,58,Male,63.4,1.57,150,122,69,1.09,Cardio,18.4,3.0,3,1,25.8,7.0,0.654320988,4.580246914,316.5
2072,28,Female,53.0,1.67,186,131,64,0.92,Yoga,22.0,3.9,5,2,18.9,3.0,0.549180328,1.647540984,80.3
2073,56,Female,101.3,1.8,166,124,72,0.93,Yoga,19.2,3.9,7,2,31.4,3.0,0.553191489,1.659574468,156.3
2074,41,Female,53.9,1.63,182,143,71,0.65,Cardio,24.7,2.6,3,1,20.3,7.0,0.648648649,4.540540541,159.1
2075,36,Female,75.3,1.77,176,141,60,1.16,Strength,8.4,3.8,5,3,24.0,6.0,0.698275862,4.189655172,366.0
2076,21,Female,79.9,1.8,195,165,74,0.66,Mixed,26.4,3.9,2,0,24.6,8.0,0.752066116,6.016528926,317.3
2077,43,Male,54.1,1.6,177,142,61,1.22,Strength,8.9,4.4,6,3,21.1,6.0,0.698275862,4.189655172,276.5
2078,55,Male,46.8,1.61,165,152,80,0.8,HIIT,26.4,3.1,3,0,18.0,9.5,0.847058824,8.047058824,301.3
2079,59,Female,75.9,1.75,164,133,77,0.75,Cardio,22.0,2.8,5,1,24.8,7.0,0.643678161,4.505747126,256.5
2080,49,Male,60.3,1.7,176,133,80,0.37,Yoga,19.6,3.5,2,0,21.0,3.0,0.552083333,1.65625,37.0
2081,56,Male,63.5,1.61,158,146,77,0.44,HIIT,21.3,2.9,2,0,24.5,9.5,0.851851852,8.092592593,226.1
2082,53,Female,63.6,1.64,169,140,71,0.58,Strength,22.8,3.4,4,1,23.5,6.0,0.704081633,4.224489796,155.8
2083,57,Female,70.1,1.67,159,137,85,0.47,Strength,31.8,3.3,2,0,25.1,6.0,0.702702703,4.216216216,138.9
2084,54,Female,70.2,1.52,168,118,58,1.35,Yoga,21.1,3.9,5,3,30.2,3.0,0.545454545,1.636363636,155.1
2085,50,Male,67.3,1.76,168,154,78,0.39,HIIT,21.8,3.2,3,0,21.8,9.5,0.844444444,8.022222222,210.6
2086,53,Female,58.9,1.63,172,145,81,0.54,Strength,36.9,3.3,2,0,22.1,6.0,0.703296703,4.21978022,134.2
2087,20,Male,37.8,1.45,203,169,65,1.4,Mixed,15.3,4.9,7,3,18.0,8.0,0.753623188,6.028985507,319.1
2088,26,Male,65.3,1.68,189,157,61,0.77,Mixed,17.0,4.4,7,2,23.2,8.0,0.75,6.0,301.7
2089,25,Male,66.1,1.61,187,160,79,1.06,Mixed,15.2,3.8,4,2,25.6,8.0,0.75,6.0,420.4
2090,50,Male,75.4,1.85,176,162,83,0.54,HIIT,28.7,3.2,3,0,22.1,9.5,0.849462366,8.069892473,328.6
2091,23,Female,67.5,1.62,193,138,70,1.04,Yoga,26.1,3.7,4,2,25.7,3.0,0.552845528,1.658536585,116.4
2092,58,Male,57.4,1.57,159,126,65,0.74,Cardio,20.3,2.7,3,1,23.3,7.0,0.64893617,4.542553191,192.9
2093,56,Female,56.3,1.73,168,142,65,0.95,Mixed,12.6,4.5,6,3,18.8,8.0,0.747572816,5.980582524,319.9
2094,21,Male,65.8,1.61,194,131,55,0.63,Yoga,19.7,3.9,6,2,25.2,3.0,0.54676259,1.64028777,68.0
2095,30,Female,59.5,1.6,191,153,64,0.99,Strength,14.5,3.9,5,2,23.2,6.0,0.700787402,4.204724409,247.7
2096,19,Female,73.4,1.73,201,154,66,0.96,Cardio,21.2,2.6,6,2,24.5,7.0,0.651851852,4.562962963,321.5
2097,22,Female,54.0,1.58,198,159,68,0.76,Strength,15.0,3.4,4,1,21.7,6.0,0.7,4.2,172.4
2098,44,Male,50.3,1.53,182,166,73,1.12,HIIT,15.6,3.3,7,2,21.4,9.5,0.853211009,8.105504587,456.6
2099,49,Male,84.5,1.85,173,158,71,0.87,HIIT,27.8,3.5,5,1,24.6,9.5,0.852941176,8.102941176,595.7
2100,38,Male,69.7,1.74,187,169,70,0.33,HIIT,28.2,2.9,3,0,23.1,9.5,0.846153846,8.038461538,184.9
2101,25,Female,84.5,1.65,194,142,79,0.87,Yoga,29.7,3.7,2,0,30.9,3.0,0.547826087,1.643478261,120.8
2102,55,Male,76.7,1.68,161,136,77,0.58,Strength,24.3,3.4,3,0,27.2,6.0,0.702380952,4.214285714,187.5
2103,25,Male,78.4,1.73,200,179,56,0.66,HIIT,11.4,3.1,4,2,26.2,9.5,0.854166667,8.114583333,419.9
2104,20,Male,73.6,1.78,197,179,77,0.79,HIIT,26.0,3.6,3,1,23.3,9.5,0.85,8.075,469.5
2105,20,Female,46.3,1.6,201,181,71,0.42,HIIT,30.5,1.8,5,1,18.0,9.5,0.846153846,8.038461538,156.3
2106,39,Male,61.2,1.72,183,149,70,0.94,Strength,10.9,3.8,7,2,20.8,6.0,0.699115044,4.194690265,241.3
